,BELL 230 A1 SA  |A___ROCOF____1R_.R,CHJO 500 A1 SA  |A___ROCOF____1R_.R
186,0.0,-0.0027720630168914795
187,0.0,-0.002008974552154541
188,-0.0017929449677467346,-0.0018057972192764282
189,-0.0021998584270477295,-0.0021106749773025513
190,-0.0022505968809127808,-0.0029502063989639282
191,-0.00377655029296875,-0.0033567845821380615
192,-0.002695620059967041,-0.0023015588521957397
193,-0.0009410083293914795,-0.0005849450826644897
194,-0.0017929449677467346,-0.0027973204851150513
195,-0.005582235753536224,-0.0030517950654029846
196,-0.008621066808700562,-0.003255307674407959
197,-0.009002722799777985,-0.004539303481578827
198,-0.00972747802734375,-0.0059129297733306885
199,-0.010808296501636505,-0.005785748362541199
200,-0.012982897460460663,-0.005823634564876556
201,-0.014317631721496582,-0.006942786276340485
202,-0.010019950568675995,-0.007959902286529541
203,-0.008316077291965485,-0.0039164721965789795
204,-0.007718391716480255,-0.002695731818675995
205,-0.006345212459564209,-0.0033568963408470154
206,-0.006675682961940765,-0.0024287402629852295
207,-0.008939020335674286,-0.0020218268036842346
208,-0.008074566721916199,-0.0035095587372779846
209,-0.008760988712310791,-0.0039164721965789795
210,-0.00868476927280426,-0.0028355419635772705
211,-0.00965125858783722,-0.003216974437236786
212,-0.007158927619457245,-0.0048319995403289795
213,-0.0032424554228782654,-0.0044377148151397705
214,-0.004959180951118469,-0.004069022834300995
215,-0.004450343549251556,-0.0043487548828125
216,-0.0028738752007484436,-0.00469207763671875
217,-0.004717335104942322,-0.0048065185546875
218,-0.0047810375690460205,-0.004374124109745026
219,-0.003077387809753418,-0.00400543212890625
220,0.0,-0.0036875903606414795
221,0.0,-0.004196204245090485
222,0.0005594640970230103,-0.0042597949504852295
223,0.0017548352479934692,-0.003954470157623291
224,-0.0011062994599342346,-0.00423431396484375
225,-0.0003814324736595154,-0.0037511810660362244
226,0.0011570379137992859,-0.003992803394794464
227,0.002810172736644745,-0.0031406432390213013
228,0.0,-0.0031788647174835205
229,-0.0006103143095970154,-0.003204345703125
230,-0.0024922192096710205,-0.002848394215106964
231,-0.002123527228832245,-0.003903508186340332
232,-0.0015005841851234436,-0.0032807886600494385
233,-0.000979006290435791,-0.0031153857707977295
234,-0.0005975738167762756,-0.0034585967659950256
235,-0.002123527228832245,-0.00469207763671875
236,-0.0019200146198272705,-0.00479377806186676
237,0.0,-0.0021871179342269897
238,0.0007374957203865051,-0.0016276538372039795
239,0.00091552734375,-0.0027338415384292603
240,0.0,-0.0030771642923355103
241,-0.0022633373737335205,-0.0029500946402549744
242,-0.0037512928247451782,-0.0029626116156578064
243,-0.0008518248796463013,-0.0026449933648109436
244,0.0032805651426315308,-0.0015257298946380615
245,0.004730299115180969,-0.0018946453928947449
246,0.002530328929424286,-0.0037894025444984436
247,-0.0013351812958717346,-0.0035095587372779846
248,-0.002008974552154541,-0.0020980462431907654
249,-0.002110898494720459,-0.0014241412281990051
250,0.0,-0.0014114007353782654
251,0.0,-0.0015258416533470154
252,-0.0005339831113815308,-0.002288818359375
253,-0.004374124109745026,-0.003954693675041199
254,-0.0060908496379852295,-0.0037002190947532654
255,-0.005760155618190765,-0.003789179027080536
256,-0.0068919360637664795,-0.003725588321685791
257,-0.00502265989780426,-0.0037258118391036987
258,-0.0038782507181167603,-0.0031281262636184692
259,-0.004297792911529541,-0.0028863921761512756
260,-0.003980174660682678,-0.0032297149300575256
261,-0.0043742358684539795,-0.003204457461833954
262,-0.0028862804174423218,-0.0030134618282318115
263,-0.0029756873846054077,-0.0052897632122039795
264,-0.004501305520534515,-0.004221685230731964
265,-0.0047810375690460205,-0.002911984920501709
266,-0.005442313849925995,-0.0034584850072860718
267,-0.006599351763725281,-0.0036368519067764282
268,-0.0064851343631744385,-0.0030135735869407654
269,-0.007209554314613342,-0.0014114007353782654
270,-0.004412233829498291,-0.0018183141946792603
271,-0.0034970417618751526,-0.0021361559629440308
272,-0.002682991325855255,-0.0022380799055099487
273,-0.0011696666479110718,-0.004297904670238495
274,-0.0043107569217681885,-0.005785636603832245
275,-0.005632974207401276,-0.006459541618824005
276,-0.005823858082294464,-0.007285885512828827
277,-0.006090626120567322,-0.007298961281776428
278,-0.007896646857261658,-0.006141588091850281
279,-0.008506625890731812,-0.005099102854728699
280,-0.005111619830131531,-0.00514984130859375
281,-0.003369748592376709,-0.004742816090583801
282,-0.0031026452779769897,-0.0040434300899505615
283,-0.00423431396484375,-0.0033316388726234436
284,-0.005772784352302551,-0.004221685230731964
285,-0.007108189165592194,-0.004628598690032959
286,-0.006955526769161224,-0.004259571433067322
287,-0.006955303251743317,-0.0054931640625
288,-0.006968267261981964,-0.006485022604465485
289,-0.007489621639251709,-0.00640869140625
290,-0.007947161793708801,-0.004908330738544464
291,-0.00859580934047699,-0.004526674747467041
292,-0.008672140538692474,-0.004679225385189056
293,-0.00878646969795227,-0.003586001694202423
294,-0.009142644703388214,-0.0027720630168914795
295,-0.008595697581768036,-0.003611147403717041
296,-0.007527731359004974,-0.0054931640625
297,-0.00570930540561676,-0.007146075367927551
298,-0.005709193646907806,-0.00732421875
299,-0.006764866411685944,-0.0072987377643585205
300,-0.00912979245185852,-0.007502362132072449
301,-0.010528564453125,-0.0075785815715789795
302,-0.009549558162689209,-0.007019005715847015
303,-0.009816549718379974,-0.005798377096652985
304,-0.009409524500370026,-0.005187951028347015
305,-0.007692798972129822,-0.005340613424777985
306,-0.005162693560123444,-0.006128847599029541
307,-0.002962835133075714,-0.00732421875
308,-0.0015894323587417603,-0.008697621524333954
309,-0.0007121264934539795,-0.009994469583034515
310,0.0,-0.010248944163322449
311,-0.0007756054401397705,-0.00981643795967102
312,0.0,-0.008697509765625
313,-0.00057220458984375,-0.009663999080657959
314,-0.0035349279642105103,-0.010782703757286072
315,-0.0021871179342269897,-0.008875429630279541
316,-0.0023142993450164795,0.0
317,-0.00377655029296875,-0.008061826229095459
318,-0.0048065185546875,-0.008519589900970459
319,-0.0042723119258880615,-0.01136787235736847
320,-0.004743039608001709,-0.009638294577598572
321,-0.00662483274936676,-0.0060273706912994385
322,-0.00456489622592926,-0.005671083927154541
323,-0.0045011937618255615,-0.006103590130805969
324,-0.0071083009243011475,-0.00808708369731903
325,-0.006472170352935791,-0.004857480525970459
326,-0.004450678825378418,-0.0033315271139144897
327,-0.002237856388092041,-0.003178641200065613
328,-0.0016276538372039795,-0.0031790882349014282
329,-0.0035858899354934692,-0.0026448816061019897
330,-0.005391240119934082,-0.0019837170839309692
331,-0.006383433938026428,-0.0011444091796875
332,-0.006535649299621582,-0.001780092716217041
333,-0.0065360963344573975,-0.0020851939916610718
334,-0.0062303245067596436,-0.002212822437286377
335,-0.0059764087200164795,-0.0032550841569900513
336,-0.00768028199672699,-0.003840029239654541
337,-0.00925697386264801,-0.00467933714389801
338,-0.008748471736907959,-0.005823969841003418
339,-0.00895187258720398,-0.00653587281703949
340,-0.012308657169342041,-0.007629320025444031
341,-0.01556396484375,-0.00785820186138153
342,-0.015386268496513367,-0.007960125803947449
343,-0.012079551815986633,-0.0068919360637664795
344,-0.012766420841217041,-0.0062052905559539795
345,-0.01251228153705597,-0.0062812864780426025
346,-0.009587779641151428,-0.005213320255279541
347,-0.008061602711677551,-0.0043487548828125
348,-0.00905357301235199,-0.0054426491260528564
349,-0.009307712316513062,-0.007400214672088623
350,-0.010350644588470459,-0.00839240849018097
351,-0.01284286379814148,-0.0093841552734375
352,7.621943950653076e-05,-0.010833889245986938
353,-0.015818104147911072,-0.010020062327384949
354,-0.012156441807746887,-0.008315742015838623
355,-0.009104311466217041,-0.0066630542278289795
356,-0.01157127320766449,-0.0057475268840789795
357,-0.012893825769424438,-0.006535649299621582
358,-0.009841695427894592,-0.0066375732421875
359,-0.00696815550327301,-0.006917417049407959
360,-0.007908940315246582,-0.006815716624259949
361,-0.007350146770477295,-0.00719703733921051
362,-0.004602670669555664,-0.00834144651889801
363,-0.0059764087200164795,-0.00793464481830597
364,-0.003535151481628418,-0.007502138614654541
365,-0.002186894416809082,-0.0071717798709869385
366,-0.0033315271139144897,-0.00699363648891449
367,-0.004908442497253418,-0.00699363648891449
368,-0.00516258180141449,-0.0058235228061676025
369,-0.005009695887565613,-0.00457763671875
370,-0.0032298266887664795,-0.00513710081577301
371,-0.0019837170839309692,-0.006612315773963928
372,-0.0006102025508880615,-0.006586611270904541
373,-0.0019584596157073975,-0.006129071116447449
374,-0.004984438419342041,-0.005899965763092041
375,-0.003153383731842041,-0.006586611270904541
376,-0.0027720630168914795,-0.00653587281703949
377,-0.004221796989440918,-0.0062562525272369385
378,-0.0006864219903945923,-0.00699363648891449
379,0.0,-0.0075276196002960205
380,0.0,-0.00836692750453949
381,-0.0018055737018585205,-0.006459653377532959
382,-0.0024669617414474487,-0.004831776022911072
383,-0.0023395568132400513,-0.004043653607368469
384,-0.0033570080995559692,-0.0036873668432235718
385,-0.0011189281940460205,-0.00424705445766449
386,0.003153383731842041,-0.0035096704959869385
387,0.0013480335474014282,-0.0039164721965789795
388,-0.0037892907857894897,-0.0040434300899505615
389,-0.004984438419342041,-0.0048065185546875
390,-0.004806742072105408,-0.0061543285846710205
391,-0.00447593629360199,-0.0057220458984375
392,-0.00424705445766449,-0.0051118433475494385
393,-0.0022125989198684692,-0.00516258180141449
394,-0.0018053501844406128,-0.00516258180141449
395,-0.005900189280509949,-0.0043232738971710205
396,-0.00923149287700653,-0.0035347044467926025
397,-0.00918075442314148,-0.0032298266887664795
398,-0.00879921019077301,-0.0031028687953948975
399,-0.0074006617069244385,-0.0028992444276809692
400,-0.008748248219490051,-0.0024412572383880615
401,-0.007502362132072449,-0.0018055737018585205
402,-0.0050099194049835205,-0.0010427087545394897
403,-0.0045011937618255615,-0.000457763671875
404,-0.004857480525970459,-0.0004322826862335205
405,-0.0032550841569900513,-0.0007121264934539795
406,-0.0028739869594573975,-0.0016529113054275513
407,-0.002924501895904541,-0.0008647888898849487
408,-0.004526898264884949,-0.0003053247928619385
409,-0.0005339831113815308,-7.621943950653076e-05
410,-0.0002031773328781128,-0.0002541393041610718
411,-0.001755058765411377,-0.0017803162336349487
412,0.0,-0.0016529113054275513
413,-0.0005594640970230103,-0.0015004724264144897
414,-0.001271367073059082,-0.0017038732767105103
415,-0.0020346790552139282,-0.0012970715761184692
416,-0.0026194006204605103,-0.0019837170839309692
417,-0.0027211010456085205,-0.003204345703125
418,-0.0029502063989639282,-0.0035604089498519897
419,-0.0031788647174835205,-0.0020597130060195923
420,-0.0030009448528289795,-0.0010427087545394897
421,-0.0038909912109375,-0.0021616369485855103
422,-0.0010681897401809692,-0.002619624137878418
423,-0.0010170042514801025,-0.0024669617414474487
424,0.0,-0.0021616369485855103
425,0.0,-0.002949759364128113
426,-0.000864565372467041,-0.0024159997701644897
427,-0.001526176929473877,-0.001424252986907959
428,-0.00017791986465454102,-0.0031788647174835205
429,0.0017293542623519897,-0.004043877124786377
430,0.001704096794128418,-0.0046031177043914795
431,0.0012206286191940308,-0.0035347044467926025
432,0.0015004724264144897,-0.002644658088684082
433,-0.0008393079042434692,-0.0025941431522369385
434,-0.0017038732767105103,-0.0011189281940460205
435,-0.001093447208404541,-0.0008647888898849487
436,0.00030510127544403076,-0.001195371150970459
437,0.0015257298946380615,-0.0006866455078125
438,0.0008393079042434692,-0.00022865831851959229
439,-0.0008138269186019897,0.0006102025508880615
440,-0.0015514343976974487,-0.00033035874366760254
441,-0.0018053501844406128,-0.0012208521366119385
442,-0.003992915153503418,-0.001780092716217041
443,-0.003255307674407959,-0.0020346790552139282
444,-0.0025174766778945923,-0.0012461096048355103
445,-0.0035604089498519897,0.0
446,-0.004424974322319031,0.0002543628215789795
447,-0.004857480525970459,0.0016021728515625
448,-0.003713071346282959,0.001653134822845459
449,-0.0033570080995559692,-2.5480985641479492e-05
450,-0.0021106749773025513,7.644295692443848e-05
451,-0.0018817931413650513,0.001042485237121582
452,-0.0023395568132400513,0.000508725643157959
453,-2.2351741790771484e-07,0.0005339831113815308
454,0.0,0.00015266239643096924
455,0.00038154423236846924,-0.0003053247928619385
456,0.0,-0.001551210880279541
457,-0.00012718141078948975,-0.0011189281940460205
458,0.0015259534120559692,-0.0006361305713653564
459,0.0015766918659210205,-0.0004320591688156128
460,0.0013730674982070923,-0.0008138269186019897
461,-0.0007628649473190308,-0.000635683536529541
462,-2.5257468223571777e-05,-0.00091552734375
463,0.0015259534120559692,-0.0005342066287994385
464,0.0005594640970230103,-0.0008900463581085205
465,0.0010427087545394897,-0.001195371150970459
466,0.0011189281940460205,-0.0010679662227630615
467,0.0008900463581085205,-0.002110898494720459
468,0.0020344555377960205,-0.0014495104551315308
469,0.0,-0.0014240294694900513
470,0.000559687614440918,-0.001373291015625
471,0.001551210880279541,-0.0009919703006744385
472,0.0024922192096710205,0.0
473,0.0014497339725494385,0.0
474,0.0009662657976150513,0.0
475,0.0037892907857894897,0.002848505973815918
476,0.0057220458984375,0.004475712776184082
477,0.00676475465297699,0.005442425608634949
478,0.005111619830131531,0.00457763671875
479,0.00401817262172699,0.0043232738971710205
480,0.00562034547328949,0.0040434300899505615
481,0.0034587085247039795,0.0018563121557235718
482,-2.2351741790771484e-07,0.0
483,0.0,0.0
484,-0.000864565372467041,0.0005851686000823975
485,0.0005594640970230103,2.5480985641479492e-05
486,0.000279843807220459,0.0
487,0.0021616369485855103,0.0014495104551315308
488,0.0017548352479934692,0.0024924427270889282
489,-0.002110898494720459,0.0028990209102630615
490,-0.003713071346282959,0.0024412572383880615
491,0.00010192394256591797,0.001932978630065918
492,0.00490821897983551,0.001042485237121582
493,0.0045521557331085205,0.000737607479095459
494,0.004068911075592041,0.0007121264934539795
495,-0.0010427087545394897,-0.0006102025508880615
496,-0.0013987720012664795,-0.001373291015625
497,0.0,-0.0015516579151153564
498,0.0013735145330429077,-0.0002541393041610718
499,0.001551210880279541,0.0
500,0.0016276538372039795,0.0
501,-2.2351741790771484e-07,0.0007373839616775513
502,-0.0009407848119735718,-0.0007371604442596436
503,-0.0010681897401809692,-0.0021873414516448975
504,-0.0013985484838485718,-0.002695620059967041
505,-0.0019837170839309692,-0.0027720630168914795
506,-0.003713071346282959,-0.0002543628215789795
507,-0.007146075367927551,0.0002034008502960205
508,-0.005645826458930969,-0.0015257298946380615
509,-0.0013225525617599487,-0.0012715905904769897
510,-0.0004065781831741333,-7.621943950653076e-05
511,-0.0031028687953948975,-0.000864565372467041
512,-0.0052388012409210205,-0.0010681897401809692
513,-0.00539146363735199,0.0018055737018585205
514,0.0008138269186019897,0.0016274303197860718
515,0.00422157347202301,0.001424252986907959
516,0.0024414807558059692,0.0008390843868255615
517,-0.000508725643157959,0.0
518,-0.003153383731842041,-0.0010170042514801025
519,-0.005900189280509949,-0.001424252986907959
520,-0.00401817262172699,-0.0024922192096710205
521,-0.00399269163608551,-0.0005849450826644897
522,-0.00030510127544403076,-2.5480985641479492e-05
523,-0.0008390843868255615,-0.0012461096048355103
524,-0.004272758960723877,-0.002008974552154541
525,-0.001729130744934082,-0.0004325062036514282
526,-0.001882016658782959,-0.0007883459329605103
527,-0.001932978630065918,-0.0015257298946380615
528,-0.001398324966430664,-0.00035606324672698975
529,-0.0034844130277633667,-2.2351741790771484e-07
530,-0.004475712776184082,-0.001551210880279541
531,-0.003484189510345459,-0.0026701390743255615
532,-0.0026194006204605103,-0.003255307674407959
533,-0.0015004724264144897,-0.0019074976444244385
534,2.5257468223571777e-05,-0.000457763671875
535,4.470348358154297e-07,-2.5257468223571777e-05
536,-0.000559687614440918,-0.0014495104551315308
537,0.0011951476335525513,-0.0017295777797698975
538,0.0024159997701644897,-0.00033035874366760254
539,0.0028230249881744385,0.0011696666479110718
540,0.0,0.0016276538372039795
541,0.0,2.2351741790771484e-07
542,-2.2351741790771484e-07,0.0
543,-0.0002031773328781128,-0.001068413257598877
544,-0.0009412318468093872,-0.0025177001953125
545,-0.003916248679161072,-0.0023905187845230103
546,-0.003382265567779541,-0.0021616369485855103
547,-0.004908442497253418,-0.0015006959438323975
548,-0.0006866455078125,-0.0010679662227630615
549,0.0,-0.0004322826862335205
550,-0.00017791986465454102,-0.0009407848119735718
551,0.0,-0.0015004724264144897
552,-0.0008900463581085205,-0.0014749914407730103
553,-0.004755780100822449,-0.0013987720012664795
554,-0.0026703625917434692,-0.0015259534120559692
555,0.0006866455078125,-0.001271367073059082
556,0.003306269645690918,-0.0017295777797698975
557,0.0023395568132400513,-0.0037128478288650513
558,0.0,-0.00401817262172699
559,0.0,-0.002339780330657959
560,-0.0016021728515625,-0.002135932445526123
561,-0.000813603401184082,-0.0026451051235198975
562,0.0,-0.001780092716217041
563,0.0,-0.002288818359375
564,-0.002339780330657959,-0.0024922192096710205
565,-0.004374012351036072,-0.0012718141078948975
566,-0.006205514073371887,-0.0008898228406906128
567,-0.007985159754753113,-0.0017293542623519897
568,-0.007070079445838928,-0.0030771642923355103
569,-0.00470481812953949,-0.0024159997701644897
570,-0.003280341625213623,-0.0021616369485855103
571,-0.0015516579151153564,-0.0022635608911514282
572,0.0,-0.0013985484838485718
573,-0.0002034008502960205,-0.002085641026496887
574,-0.002008974552154541,-0.003662109375
575,-0.0010429322719573975,-0.0035347044467926025
576,-0.0002288818359375,-0.002670586109161377
577,0.0022383034229278564,2.2351741790771484e-07
578,0.001729130744934082,0.0
579,0.0017293542623519897,0.00010170042514801025
580,0.003865286707878113,0.0012968480587005615
581,-0.00030510127544403076,0.001246333122253418
582,-0.0030262023210525513,0.0015766918659210205
583,-0.000737607479095459,0.0017546117305755615
584,0.004349201917648315,0.0008393079042434692
585,0.005391240119934082,0.0
586,0.0010170042514801025,0.0
587,-0.000737607479095459,-0.002466738224029541
588,-0.005518421530723572,-0.002237856388092041
589,-0.005645826458930969,0.0
590,-0.007018670439720154,0.0
591,-0.004374682903289795,0.0005594640970230103
592,-0.0022885948419570923,-0.001373291015625
593,-0.0042723119258880615,-0.002110898494720459
594,-0.005416944622993469,-0.0016276538372039795
595,-0.002110898494720459,-0.0005339831113815308
596,0.0,0.0
597,0.0,0.0
598,0.00015266239643096924,-0.0010172277688980103
599,0.0,-0.004298016428947449
600,-0.0006104260683059692,-0.0023140758275985718
601,-0.0005085021257400513,-0.0007883459329605103
602,0.0011444091796875,-0.00017814338207244873
603,0.0014497339725494385,-0.00012695789337158203
604,0.0018310546875,-0.000966489315032959
605,0.0023393332958221436,-0.0011444091796875
606,0.0020603835582733154,-0.0006613880395889282
607,0.002644658088684082,0.00040702521800994873
608,0.004196092486381531,0.0
609,0.005645826458930969,0.0
610,0.0065611302852630615,-0.0007628649473190308
611,0.003331303596496582,-0.002161860466003418
612,0.00010192394256591797,-0.000635683536529541
613,0.0007121264934539795,-0.00010192394256591797
614,0.0030516833066940308,-0.00022865831851959229
615,0.0037383288145065308,-0.0002541393041610718
616,0.0022125989198684692,-2.2351741790771484e-07
617,0.000508725643157959,0.0
618,-0.002695620059967041,0.0010936707258224487
619,-0.0037383288145065308,0.0036873668432235718
620,-0.002823248505592346,0.0025684386491775513
621,0.0,0.0017803162336349487
622,0.0020851939916610718,0.0011444091796875
623,0.0009919703006744385,0.0013227760791778564
624,-0.0023395568132400513,0.0016274303197860718
625,-0.0025684386491775513,0.0013475865125656128
626,-0.0028228014707565308,0.0017548352479934692
627,-0.00035606324672698975,0.0008902698755264282
628,0.00091552734375,0.0
