,BELL 230 A1 SA  |A___ROCOF____1R_.R,CHJO 500 A1 SA  |A___ROCOF____1R_.R
0,0.0053469277918338776,6.370246410369873e-06
1,0.004533044993877411,-0.0014686211943626404
2,0.0025940313935279846,-0.0012716464698314667
3,0.0024159997701644897,-0.0009409524500370026
4,0.0017102435231208801,0.0004896149039268494
5,0.0022443383932113647,0.00021614134311676025
6,0.0020917877554893494,0.0
7,0.0015416555106639862,0.0008773617446422577
8,-0.0007947720587253571,0.00015897676348686218
9,-0.0015639513731002808,-0.00012718141078948975
10,-0.0032838061451911926,-0.0008391961455345154
11,-0.0006071850657463074,0.0011634640395641327
12,0.0015545077621936798,0.0023650936782360077
13,-0.0012239255011081696,0.0009092129766941071
14,-0.004304274916648865,-0.001309756189584732
15,-0.00638958066701889,-0.0021616369485855103
16,-0.00516895204782486,-0.0014368817210197449
17,-0.006132088601589203,0.0
18,-0.00240325927734375,0.0012652203440666199
19,0.0010172277688980103,0.0021044164896011353
20,-0.002177506685256958,0.0008710473775863647
21,-0.004062652587890625,-0.0009408965706825256
22,-0.004014987498521805,-0.0019582360982894897
23,-0.003833770751953125,-0.001366976648569107
24,0.0002956576645374298,-0.000400543212890625
25,0.0020821206271648407,7.627531886100769e-05
26,0.004014987498521805,-0.000171661376953125
27,0.003989562392234802,-0.0006739050149917603
28,0.0024382397532463074,0.0
29,0.0016975030303001404,0.0
30,0.0045458972454071045,0.0002479925751686096
31,0.00810619443655014,0.0018818490207195282
32,0.005525015294551849,0.0022125430405139923
33,0.0036302581429481506,0.0018119439482688904
34,0.002635382115840912,0.0017420388758182526
35,0.000979062169790268,0.0015068985521793365
36,5.587935447692871e-08,0.001207944005727768
37,0.0,0.0008138269186019897
38,-0.002218913286924362,0.001093503087759018
39,-0.00313756987452507,0.00171661376953125
40,-0.004587192088365555,0.00027978792786598206
41,-0.004990864545106888,0.00031789764761924744
42,-0.00505451112985611,0.0019201263785362244
43,-0.003926027566194534,0.0017610937356948853
44,-0.0022092461585998535,0.0018564239144325256
45,-0.0022697634994983673,0.00102996826171875
46,-0.002857893705368042,8.895993232727051e-05
47,-0.00617343932390213,-0.00027336180210113525
48,-0.01141861081123352,-0.0008964166045188904
49,-0.007858369499444962,-0.00047050416469573975
50,-0.003887806087732315,0.00043233856558799744
51,-0.0014017894864082336,0.0
52,-0.00018127262592315674,-0.001252535730600357
53,-3.816559910774231e-05,-0.000858306884765625
54,0.0,-0.001265164464712143
55,0.003821086138486862,-0.0005212984979152679
56,0.009396839886903763,0.0002034008502960205
57,0.00848136842250824,-0.0005531497299671173
58,0.0070953369140625,-0.0008646212518215179
59,0.006001833826303482,-0.00026073306798934937
60,0.007444974035024643,0.0
61,0.006961841136217117,-0.0004513375461101532
62,0.005718804895877838,0.00024156644940376282
63,0.0056362152099609375,0.00043233856558799744
64,0.004037283360958099,0.0
65,0.0016752630472183228,-0.00038780272006988525
66,0.0003655627369880676,-0.00048318877816200256
67,1.1175870895385742e-07,-0.000743865966796875
68,-0.0008902139961719513,-6.359070539474487e-05
69,-0.001430511474609375,-1.2740492820739746e-05
70,0.0,-0.0002288818359375
71,0.0010554492473602295,0.00011444091796875
72,-3.816559910774231e-05,-0.00042596831917762756
73,-0.0020185858011245728,-0.0008964724838733673
74,-0.0028737634420394897,-0.0008901022374629974
75,-0.00691412016749382,-0.0008964724838733673
76,-0.00817297026515007,-0.0011125579476356506
77,-0.0019487366080284119,-0.00019077211618423462
78,0.0009473785758018494,-3.810971975326538e-05
79,-0.00038467347621917725,0.0
80,-0.0034490972757339478,0.0
81,-0.005709417164325714,-0.0002670474350452423
82,-0.0028196722269058228,0.00025430694222450256
83,0.005324631929397583,0.0018501095473766327
84,0.008077695965766907,0.0024922750890254974
85,0.006160754710435867,0.0019582360982894897
86,0.006278324872255325,0.0011507794260978699
87,0.0044377706944942474,0.0
88,0.0020917318761348724,-0.00015892088413238525
89,0.0026130862534046173,-0.0002002716064453125
90,0.005613863468170166,-0.000171661376953125
91,0.002911984920501709,-0.00010812655091285706
92,0.0,-0.00046407803893089294
93,6.666406989097595e-05,-0.0018151849508285522
94,1.1175870895385742e-07,-0.002107657492160797
95,-0.0009473785758018494,-0.0012683495879173279
96,-0.0012142583727836609,-0.001824740320444107
97,-0.0022570788860321045,-0.0013096444308757782
98,-0.005029086023569107,-0.0014114566147327423
99,-0.004787463694810867,-0.0022729486227035522
100,-0.005111675709486008,-0.002282503992319107
101,-0.00616706907749176,-0.002454053610563278
102,-0.009927749633789062,-0.0020726770162582397
103,-0.010662060230970383,-0.002460479736328125
104,-0.007918719202280045,-0.003255251795053482
105,-0.00850355252623558,-0.0031216442584991455
106,-0.008357428014278412,-0.0030740350484848022
107,-0.008748304098844528,-0.002737026661634445
108,-0.00920930877327919,-0.0037383846938610077
109,-0.008742045611143112,-0.00445045530796051
110,-0.005985964089632034,-0.0029468536376953125
111,-0.002231486141681671,-0.001999586820602417
112,-0.003093145787715912,-0.0022188574075698853
113,-0.006481781601905823,-0.002352409064769745
114,-0.006532631814479828,-0.00154813751578331
115,-0.006729830056428909,-0.0023174285888671875
116,-0.001316070556640625,-0.0029627233743667603
117,0.002238024026155472,-0.003096330910921097
118,-7.638707756996155e-05,-0.0032837502658367157
119,-0.001951809972524643,-0.003671664744615555
120,-0.003773365169763565,-0.004269294440746307
121,-0.0018119998276233673,-0.00434238463640213
122,0.0,-0.0046634674072265625
123,0.0031057745218276978,-0.004402734339237213
