,BELL 230 A1 SA  |A___ROCOF____1R_.R,CHJO 500 A1 SA  |A___ROCOF____1R_.R
0,7.638707756996155e-05,0.0
1,0.0,-5.587935447692871e-08
2,0.0006357394158840179,0.0006867013871669769
3,0.0006103701889514923,-0.0013224966824054718
4,0.002339612692594528,-0.0031788647174835205
5,0.0048829056322574615,-0.0014495663344860077
6,0.0017548352479934692,-0.0003306381404399872
7,-5.587935447692871e-08,-0.0008647330105304718
8,0.0017292425036430359,0.0008647888898849487
9,0.0013987720012664795,0.00017797574400901794
10,-0.001958124339580536,-0.0028992444276809692
11,-1.1175870895385742e-07,-0.0023650936782360077
12,0.0,-0.0008137710392475128
13,0.00020351260900497437,0.0
14,0.0037638098001480103,0.002873707562685013
15,0.0035604089498519897,0.0028229691088199615
16,0.0008137151598930359,0.0005594640970230103
17,1.1175870895385742e-07,-1.1175870895385742e-07
18,0.0024413689970970154,-0.00022871419787406921
19,0.004069022834300995,0.0002541951835155487
20,0.003204345703125,0.001881960779428482
21,-0.00025430694222450256,0.0008392520248889923
22,-0.0037638098001480103,-0.0007884576916694641
23,-0.0031789205968379974,-0.0017547234892845154
24,-0.0013224966824054718,-0.0003305263817310333
25,-0.0020599365234375,0.0005848892033100128
26,0.0,0.0007374957203865051
27,5.587935447692871e-08,-5.587935447692871e-08
28,-0.0020599365234375,0.0011189840734004974
29,-0.0006104260683059692,0.0
30,-0.0019073300063610077,-0.0002288818359375
31,-0.0014240853488445282,-0.0007883459329605103
32,-0.002288818359375,0.0
33,-0.003255251795053482,-0.00048313289880752563
34,-0.0028482824563980103,-0.002161748707294464
35,-0.001373291015625,-0.0023650936782360077
36,-0.0002288818359375,-0.0009409524500370026
37,0.0012461654841899872,0.0011444091796875
38,-0.0006867013871669769,-0.0011697784066200256
39,-0.0012461654841899872,-0.002339724451303482
40,-0.0009409524500370026,-0.002110842615365982
41,0.0008901022374629974,0.0006103701889514923
42,0.0011189281940460205,0.0009664334356784821
43,-0.0007120147347450256,0.00091552734375
44,-0.000864565372467041,0.00035606324672698975
45,-0.0015513785183429718,0.00030510127544403076
46,-0.0031789205968379974,0.0013987720012664795
47,-0.0005848892033100128,0.00033058226108551025
48,-0.0005340389907360077,0.0
49,-0.0006357952952384949,0.0
50,2.5425106287002563e-05,0.0
51,-0.0005340389907360077,-0.001881960779428482
52,0.0,0.00010175630450248718
53,0.0010680779814720154,0.0012715905904769897
54,0.003941897302865982,0.004475880414247513
55,0.0043741799890995026,0.0018565356731414795
56,-1.1175870895385742e-07,-0.0027720630168914795
57,-0.001093503087759018,-0.002695675939321518
58,0.0032298266887664795,0.0022633932530879974
59,0.006027203053236008,0.004526842385530472
60,0.0032297708094120026,0.002975352108478546
61,0.0020345114171504974,0.0027720630168914795
62,0.0023905187845230103,0.0029499828815460205
63,-0.0016530230641365051,-0.0017292425036430359
64,-0.003611259162425995,-0.0027720630168914795
65,-0.003789179027080536,-0.0001526065170764923
66,0.0018309429287910461,0.0020345114171504974
67,0.0024159997701644897,0.0012461096048355103
