,BELL 230 A1 SA  |A___ROCOF____1R_.R,CHJO 500 A1 SA  |A___ROCOF____1R_.R
0,0.0017038732767105103,0.0007883459329605103
1,0.0024413689970970154,0.0013224408030509949
2,-0.0007628649473190308,0.0008391961455345154
3,-0.0026958435773849487,0.0003559514880180359
4,1.1175870895385742e-07,-0.000457763671875
5,0.0,-0.0015003606677055359
6,0.0002797320485115051,-0.0013224408030509949
7,0.0007121264934539795,-2.5369226932525635e-05
8,-1.1175870895385742e-07,0.0015258416533470154
9,0.0004069134593009949,0.0016275420784950256
10,0.0016275420784950256,0.0013987720012664795
11,0.000279843807220459,-0.0008138269186019897
12,-0.0010172277688980103,-0.0016275420784950256
13,-0.0007629767060279846,-0.0014496222138404846
14,-0.0041453540325164795,-0.0023142993450164795
15,-0.0043232738971710205,-0.002415888011455536
16,-0.00424705445766449,-0.0018565356731414795
17,-0.004119873046875,-0.0022125989198684692
18,-0.004323385655879974,-0.0041453540325164795
19,-0.0056456029415130615,-0.0025939196348190308
20,-0.0036367401480674744,-0.0011951476335525513
21,-0.0035858899354934692,-0.001653134822845459
22,-0.002008974552154541,-0.0010172277688980103
23,-0.0012206286191940308,-0.0019327551126480103
24,-0.0035604089498519897,-0.0016021728515625
25,-0.0043487548828125,-0.001653134822845459
26,-0.00559486448764801,-0.003382265567779541
27,-0.0076295435428619385,-0.0028737634420394897
28,-0.00559486448764801,-0.0029500946402549744
29,-0.003255195915699005,-0.002110786736011505
30,-0.004145242273807526,-0.002339668571949005
31,-0.00821426510810852,-0.0033568963408470154
32,-0.004221685230731964,-0.003026314079761505
33,-0.004119873046875,-0.0035858899354934692
34,-0.0035604089498519897,-0.003890879452228546
35,-0.0012714788317680359,-0.0041453540325164795
36,-0.0019837170839309692,-0.0054676830768585205
37,-0.0052388012409210205,-0.005467794835567474
38,-0.004959180951118469,-0.005772896111011505
39,0.0,-0.00513710081577301
40,0.0,-0.004959180951118469
41,-0.0022634491324424744,-0.0045521557331085205
42,-0.004018060863018036,-0.003840140998363495
43,-0.003611147403717041,-0.0021362677216529846
44,-0.0019582360982894897,-0.0006103143095970154
45,-0.00043239444494247437,-0.0013224408030509949
